kind,id,id_type,name,parent_id,parent_name,radius_km,H,R,G,B,always_include
asteroid,829,smallbody,829 Academia (A916 QF),,,21.3425,11.19,200,200,200,
asteroid,830,smallbody,830 Petropolitana (A917 YD),,,20.664,9.26,200,200,200,
asteroid,834,smallbody,834 Burnhamia (A916 SG),,,30.639,9.42,200,200,200,
asteroid,838,smallbody,838 Seraphina (A916 SL),,,29.0475,10.28,200,200,200,
asteroid,842,smallbody,842 Kerstin (A916 TB),,,21.788,10.63,200,200,200,
asteroid,844,smallbody,844 Leontina (A916 TC),,,21.077,9.8,200,200,200,
asteroid,845,smallbody,845 Naema (A916 WM),,,26.3385,10.12,200,200,200,
asteroid,846,smallbody,846 Lipperta (A916 WN),,,26.205,10.36,200,200,200,
asteroid,849,smallbody,849 Ara (A915 UB),,,40.378,8.14,200,200,200,
asteroid,850,smallbody,850 Altona (A916 FG),,,40.45,9.69,200,200,200,
asteroid,856,smallbody,856 Backlunda (A916 GQ),,,22.7245,10.91,200,200,200,
asteroid,859,smallbody,859 Bouzareah (A916 TD),,,32.7085,9.74,200,200,200,
asteroid,861,smallbody,861 Aida (A917 BF),,,33.425,9.78,200,200,200,
asteroid,866,smallbody,866 Fatme (A917 DG),,,39.0305,9.68,200,200,200,
asteroid,868,smallbody,868 Lova (A917 HB),,,25.346,10.45,200,200,200,
asteroid,874,smallbody,874 Rotraut (A917 KK),,,29.1435,10.25,200,200,200,
asteroid,882,smallbody,882 Swetlana (A917 PB),,,21.22,10.72,200,200,200,
asteroid,884,smallbody,884 Priamus (A917 SU),,,50.5465,8.64,200,200,200,
asteroid,886,smallbody,886 Washingtonia (A917 WA),,,43.3965,9.41,200,200,200,
asteroid,888,smallbody,888 Parysatis (A918 CE),,,22.3745,9.36,200,200,200,
asteroid,891,smallbody,891 Gunhild (A918 KB),,,27.8735,9.97,200,200,200,
asteroid,892,smallbody,892 Seeligeria (A918 KC),,,37.2405,9.83,200,200,200,
asteroid,893,smallbody,893 Leopoldina (A918 KD),,,42.996,9.62,200,200,200,
asteroid,895,smallbody,895 Helio (A918 NA),,,54.784,8.31,200,200,200,
asteroid,903,smallbody,903 Nealley (A918 RH),,,29.0325,10.13,200,200,200,
asteroid,904,smallbody,904 Rockefellia (A918 UC),,,24.573,10.46,200,200,200,
asteroid,906,smallbody,906 Repsolda (A918 UF),,,32.876,9.38,200,200,200,
asteroid,907,smallbody,907 Rhoda (A918 VA),,,41.33,9.92,200,200,200,
asteroid,909,smallbody,909 Ulla (A919 CA),,,58.22,8.76,200,200,200,
asteroid,910,smallbody,910 Anneliese (A919 EC),,,24.295,10.49,200,200,200,
asteroid,911,smallbody,911 Agamemnon (A919 FB),,,65.519,7.86,200,200,200,
asteroid,912,smallbody,912 Maritima (A919 HC),,,41.3375,9.41,200,200,200,
asteroid,914,smallbody,914 Palisana (A919 NC),,,38.095,9.12,200,200,200,
asteroid,921,smallbody,921 Jovita (A919 RD),,,27.656,9.98,200,200,200,
asteroid,924,smallbody,924 Toni (A919 UF),,,42.745,9.6,200,200,200,
asteroid,925,smallbody,925 Alphonsina (A920 AA),,,28.7525,8.51,200,200,200,
asteroid,926,smallbody,926 Imhilde (A920 CB),,,24.24,10.61,200,200,200,
asteroid,927,smallbody,927 Ratisbona (A920 DB),,,37.946,9.35,200,200,200,
asteroid,928,smallbody,928 Hildrun (A920 DC),,,31.4085,9.96,200,200,200,
asteroid,931,smallbody,931 Whittemora (A920 FB),,,22.649,9.36,200,200,200,
asteroid,932,smallbody,932 Hooveria (A920 FC),,,29.489,10.04,200,200,200,
asteroid,934,smallbody,934 Thuringia (A920 PA),,,26.857,10.19,200,200,200,
asteroid,936,smallbody,936 Kunigunde (A920 RB),,,21.6135,10.53,200,200,200,
asteroid,940,smallbody,940 Kordula (A920 TE),,,39.926,9.39,200,200,200,
asteroid,943,smallbody,943 Begonia (A920 UA),,,35.286,9.75,200,200,200,
asteroid,949,smallbody,949 Hel (A921 EM),,,31.747,9.79,200,200,200,
asteroid,952,smallbody,952 Caia (A916 US),,,44.346,9.5,200,200,200,
asteroid,954,smallbody,954 Li (A921 PC),,,29.3855,10.16,200,200,200,
asteroid,957,smallbody,957 Camelia (A921 RF),,,45.774,9.87,200,200,200,
asteroid,958,smallbody,958 Asplinda (A921 SD),,,22.556,10.34,200,200,200,
asteroid,959,smallbody,959 Arne (A921 SE),,,22.588,10.77,200,200,200,
asteroid,965,smallbody,965 Angelica (A921 VB),,,30.4285,10.19,200,200,200,
asteroid,971,smallbody,971 Alsatia (A921 WH),,,30.4335,10.08,200,200,200,
asteroid,972,smallbody,972 Cohnia (A922 BD),,,38.9135,9.67,200,200,200,
asteroid,973,smallbody,973 Aralia (A922 FB),,,25.8045,10.21,200,200,200,
asteroid,976,smallbody,976 Benjamina (A922 FD),,,41.5975,9.43,200,200,200,
asteroid,977,smallbody,977 Philippa (A922 GA),,,32.7355,9.89,200,200,200,
asteroid,978,smallbody,978 Aidamina (A922 KE),,,46.0525,9.64,200,200,200,
asteroid,980,smallbody,980 Anacostia (A921 WG),,,37.3395,7.89,200,200,200,
asteroid,983,smallbody,983 Gunila (A922 OD),,,36.935,9.54,200,200,200,
asteroid,986,smallbody,986 Amelia (A922 UA),,,24.3385,9.37,200,200,200,
asteroid,987,smallbody,987 Wallia (A922 UB),,,26.3255,9.64,200,200,200,
asteroid,1000,smallbody,1000 Piazzia (A923 PF),,,23.89,10.59,200,200,200,
asteroid,1001,smallbody,1001 Gaussia (A923 PD),,,36.3555,9.84,200,200,200,
asteroid,1004,smallbody,1004 Belopolskya (A923 RR),,,35.8,9.78,200,200,200,
asteroid,1005,smallbody,1005 Arago (A923 RS),,,30.566,10.1,200,200,200,
asteroid,1008,smallbody,1008 La Paz (A923 UD),,,20.5305,10.88,200,200,200,
asteroid,1010,smallbody,1010 Marlene (A923 VH),,,23.438,10.69,200,200,200,
asteroid,1015,smallbody,1015 Christa (A924 CF),,,41.175,9.44,200,200,200,
asteroid,1017,smallbody,1017 Jacqueline (A924 CH),,,20.076,11.07,200,200,200,
asteroid,1021,smallbody,1021 Flammario (A924 EW),,,50.3825,9.01,200,200,200,
asteroid,1023,smallbody,1023 Thomana (A924 MC),,,29.135,10.15,200,200,200,
asteroid,1024,smallbody,1024 Hale (A923 XC),,,21.637,10.91,200,200,200,
asteroid,1028,smallbody,1028 Lydina (A923 VF),,,44.263,9.34,200,200,200,
asteroid,1030,smallbody,1030 Vitja (A924 KD),,,29.8585,10.46,200,200,200,
asteroid,1031,smallbody,1031 Arctica (A924 LC),,,37.7,9.49,200,200,200,
asteroid,1032,smallbody,1032 Pafuri (A924 KE),,,32.829,10.3,200,200,200,
asteroid,1035,smallbody,1035 Amata (A924 SF),,,28.0315,10.53,200,200,200,
asteroid,1038,smallbody,1038 Tuckia (A924 WO),,,29.15,10.64,200,200,200,
asteroid,1041,smallbody,1041 Asta (1925 FA),,,30.2855,10.31,200,200,200,
asteroid,1042,smallbody,1042 Amazone (1925 HA),,,31.96,9.95,200,200,200,
asteroid,1048,smallbody,1048 Feodosia (A924 WQ),,,31.109,9.67,200,200,200,
asteroid,1049,smallbody,1049 Gotho (1925 RB),,,28.148,10.6,200,200,200,
asteroid,1051,smallbody,1051 Merope (1925 SA),,,30.2195,10.19,200,200,200,
asteroid,1054,smallbody,1054 Forsytia (1925 WD),,,23.89,10.55,200,200,200,
asteroid,1057,smallbody,1057 Wanda (1925 QB),,,22.3285,10.99,200,200,200,
asteroid,1062,smallbody,1062 Ljuba (1925 TD),,,29.0155,9.84,200,200,200,
asteroid,1071,smallbody,1071 Brita (A924 ER),,,30.431,10.66,200,200,200,
asteroid,1072,smallbody,1072 Malva (1926 TA),,,26.8375,10.77,200,200,200,
asteroid,1074,smallbody,1074 Beljawskya (1925 BE),,,24.5945,10.26,200,200,200,
asteroid,1082,smallbody,1082 Pirola (1927 UC),,,21.3035,10.52,200,200,200,
asteroid,1085,smallbody,1085 Amaryllis (1927 QH),,,34.6405,9.81,200,200,200,
asteroid,1086,smallbody,1086 Nata (1927 QL),,,33.135,9.68,200,200,200,
asteroid,1092,smallbody,1092 Lilium (A924 AE),,,20.138,10.95,200,200,200,
asteroid,1093,smallbody,1093 Freda (1925 LA),,,58.365,9.04,200,200,200,
asteroid,1096,smallbody,1096 Reunerta (1928 OB),,,21.1665,10.88,200,200,200,
asteroid,1107,smallbody,1107 Lictoria (1929 FB),,,39.5395,9.54,200,200,200,
asteroid,1109,smallbody,1109 Tata (1929 CU),,,30.9085,10.04,200,200,200,
asteroid,1113,smallbody,1113 Katja (1928 QC),,,22.396,9.25,200,200,200,
asteroid,1114,smallbody,1114 Lorraine (1928 WA),,,37.8155,10.13,200,200,200,
asteroid,1115,smallbody,1115 Sabauda (1928 XC),,,37.9535,9.97,200,200,200,
asteroid,1118,smallbody,1118 Hanskya (1927 QD),,,35.477,9.99,200,200,200,
asteroid,1127,smallbody,1127 Mimi (1929 AJ),,,23.003,10.59,200,200,200,
asteroid,1128,smallbody,1128 Astrid (1929 EB),,,20.9255,11.11,200,200,200,
asteroid,1135,smallbody,1135 Colchis (1929 TA),,,25.296,10.79,200,200,200,
asteroid,1143,smallbody,1143 Odysseus (1930 BH),,,57.312,8.39,200,200,200,
asteroid,1144,smallbody,1144 Oda (1930 BJ),,,28.1685,9.98,200,200,200,
asteroid,1149,smallbody,1149 Volga (1929 PF),,,26.1885,10.54,200,200,200,
asteroid,1154,smallbody,1154 Astronomia (1927 CB),,,27.8575,10.54,200,200,200,
asteroid,1162,smallbody,1162 Larissa (1930 AC),,,20.1895,9.59,200,200,200,
asteroid,1165,smallbody,1165 Imprinetta (1930 HM),,,26.5935,10.71,200,200,200,
asteroid,1167,smallbody,1167 Dubiago (1930 PB),,,31.56,9.83,200,200,200,
asteroid,1171,smallbody,1171 Rusthawelia (1930 TA),,,41.1145,10.03,200,200,200,
asteroid,1172,smallbody,1172 Aneas (1930 UA),,,59.01,8.19,200,200,200,
asteroid,1173,smallbody,1173 Anchises (1930 UB),,,49.7745,8.92,200,200,200,
asteroid,1177,smallbody,1177 Gonnessia (1930 WA),,,45.99,9.34,200,200,200,
asteroid,1180,smallbody,1180 Rita (1931 GE),,,48.5,9.41,200,200,200,
asteroid,1189,smallbody,1189 Terentia (1930 SG),,,29.623,9.98,200,200,200,
asteroid,1191,smallbody,1191 Alfaterna (1931 CA),,,23.6985,10.78,200,200,200,
asteroid,1194,smallbody,1194 Aletta (1931 JG),,,20.679,10.62,200,200,200,
asteroid,1197,smallbody,1197 Rhodesia (1931 LD),,,23.8705,10.19,200,200,200,
asteroid,1200,smallbody,1200 Imperatrix (1931 RH),,,21.003,10.91,200,200,200,
asteroid,1202,smallbody,1202 Marina (1931 RL),,,27.465,10.04,200,200,200,
asteroid,1208,smallbody,1208 Troilus (1931 YA),,,50.2385,9.05,200,200,200,
asteroid,1211,smallbody,1211 Bressole (1931 XA),,,22.9045,11.0,200,200,200,
asteroid,1212,smallbody,1212 Francette (1931 XC),,,38.1935,9.61,200,200,200,
asteroid,1227,smallbody,1227 Geranium (1931 TD),,,23.1345,10.76,200,200,200,
asteroid,1240,smallbody,1240 Centenaria (1932 CD),,,31.5175,10.12,200,200,200,
asteroid,1241,smallbody,1241 Dysona (1932 EB1),,,39.595,9.71,200,200,200,
asteroid,1242,smallbody,1242 Zambesia (1932 HL),,,23.797,10.46,200,200,200,
asteroid,1243,smallbody,1243 Pamela (1932 JE),,,34.9415,9.66,200,200,200,
asteroid,1254,smallbody,1254 Erfordia (1932 JA),,,25.77,10.7,200,200,200,
asteroid,1256,smallbody,1256 Normannia (1932 PD),,,34.1225,9.82,200,200,200,
asteroid,1258,smallbody,1258 Sicilia (1932 PG),,,22.8345,10.84,200,200,200,
asteroid,1262,smallbody,1262 Sniadeckia (1933 FE),,,35.5055,10.29,200,200,200,
asteroid,1263,smallbody,1263 Varsavia (1933 FF),,,24.645,10.2,200,200,200,
asteroid,1264,smallbody,1264 Letaba (1933 HG),,,33.02,9.63,200,200,200,
asteroid,1266,smallbody,1266 Tone (1927 BD),,,37.735,9.5,200,200,200,
asteroid,1268,smallbody,1268 Libya (1930 HJ),,,48.355,9.12,200,200,200,
asteroid,1269,smallbody,1269 Rollandia (1930 SH),,,52.4465,8.77,200,200,200,
asteroid,1271,smallbody,1271 Isergina (1931 TN),,,23.762,10.61,200,200,200,
asteroid,1280,smallbody,1280 Baillauda (1933 QB),,,25.415,10.12,200,200,200,
asteroid,1282,smallbody,1282 Utopia (1933 QM1),,,28.851,10.26,200,200,200,
asteroid,1284,smallbody,1284 Latvia (1933 OP),,,20.564,10.19,200,200,200,
asteroid,1285,smallbody,1285 Julietta (1933 QF),,,21.215,11.0,200,200,200,
asteroid,1295,smallbody,1295 Deflotte (1933 WD),,,23.7035,10.85,200,200,200,
asteroid,1303,smallbody,1303 Luthera (1928 FP),,,40.8425,9.46,200,200,200,
asteroid,1304,smallbody,1304 Arosa (1928 KC),,,21.8065,9.15,200,200,200,
asteroid,1306,smallbody,1306 Scythia (1930 OB),,,33.39,9.99,200,200,200,
asteroid,1308,smallbody,1308 Halleria (1931 EB),,,23.4755,10.96,200,200,200,
asteroid,1309,smallbody,1309 Hyperborea (1931 TO),,,28.785,10.38,200,200,200,
asteroid,1315,smallbody,1315 Bronislawa (1933 SF1),,,32.4315,10.21,200,200,200,
asteroid,1323,smallbody,1323 Tugela (1934 LD),,,39.1475,9.83,200,200,200,
asteroid,1328,smallbody,1328 Devota (1925 UA),,,26.8485,10.03,200,200,200,
asteroid,1330,smallbody,1330 Spiridonia (1925 DB),,,34.2085,10.22,200,200,200,
asteroid,1332,smallbody,1332 Marconia (1934 AA),,,23.398,10.62,200,200,200,
asteroid,1337,smallbody,1337 Gerarda (1934 RA1),,,20.4375,11.22,200,200,200,
asteroid,1345,smallbody,1345 Potomac (A908 CE),,,36.488,9.83,200,200,200,
asteroid,1351,smallbody,1351 Uzbekistania (1934 TF),,,30.005,10.17,200,200,200,
asteroid,1354,smallbody,1354 Botha (1935 GK),,,20.866,10.99,200,200,200,
asteroid,1356,smallbody,1356 Nyanza (1935 JH),,,30.4475,10.28,200,200,200,
asteroid,1359,smallbody,1359 Prieska (1935 OC),,,23.048,10.4,200,200,200,
asteroid,1369,smallbody,1369 Ostanina (1935 QB),,,21.2005,10.71,200,200,200,
asteroid,1390,smallbody,1390 Abastumani (1935 TA),,,47.9245,9.16,200,200,200,
asteroid,1404,smallbody,1404 Ajax (1936 QW),,,41.995,9.29,200,200,200,
asteroid,1421,smallbody,1421 Esperanto (1936 FQ),,,21.655,10.61,200,200,200,
asteroid,1424,smallbody,1424 Sundmania (1937 AJ),,,32.3455,9.99,200,200,200,
asteroid,1428,smallbody,1428 Mombasa (1937 NO),,,26.232,10.27,200,200,200,
asteroid,1436,smallbody,1436 Salonta (1936 YA),,,26.8845,10.29,200,200,200,
asteroid,1437,smallbody,1437 Diomedes (1937 PB),,,58.893,8.15,200,200,200,
asteroid,1439,smallbody,1439 Vogtia (1937 TE),,,25.2805,10.65,200,200,200,
asteroid,1467,smallbody,1467 Mashona (1938 OE),,,44.58,8.77,200,200,200,
asteroid,1469,smallbody,1469 Linzia (1938 QD),,,37.39,9.94,200,200,200,
asteroid,1484,smallbody,1484 Postrema (1938 HC),,,20.4355,10.83,200,200,200,
asteroid,1512,smallbody,1512 Oulu (1939 FE),,,39.936,9.53,200,200,200,
asteroid,1520,smallbody,1520 Imatra (1938 UY),,,26.7175,10.56,200,200,200,
asteroid,1524,smallbody,1524 Joensuu (1939 SB),,,22.528,10.79,200,200,200,
asteroid,1529,smallbody,1529 Oterma (1938 BC),,,28.1595,9.94,200,200,200,
asteroid,1540,smallbody,1540 Kevola (1938 WK),,,21.9375,10.95,200,200,200,
asteroid,1542,smallbody,1542 Schalen (1941 QE),,,21.187,10.56,200,200,200,
asteroid,1558,smallbody,1558 Jarnefelt (1942 BD),,,27.4885,10.46,200,200,200,
asteroid,1564,smallbody,1564 Srbija (1936 TB),,,20.8405,10.99,200,200,200,
asteroid,1567,smallbody,1567 Alikoski (1941 HN),,,34.621,9.75,200,200,200,
asteroid,1574,smallbody,1574 Meyer (1949 FD),,,28.8925,10.01,200,200,200,
asteroid,1578,smallbody,1578 Kirkwood (1951 AT),,,23.5385,10.16,200,200,200,
asteroid,1579,smallbody,1579 Herrick (1948 SB),,,23.4625,10.67,200,200,200,
asteroid,1583,smallbody,1583 Antilochus (1950 SA),,,54.421,8.56,200,200,200,
asteroid,1585,smallbody,1585 Union (1947 RG),,,27.6355,10.31,200,200,200,
asteroid,1596,smallbody,1596 Itzigsohn (1951 EV),,,22.767,10.7,200,200,200,
asteroid,1599,smallbody,1599 Giomus (1950 WA),,,20.6475,11.09,200,200,200,
asteroid,1614,smallbody,1614 Goldschmidt (1952 HA),,,24.0035,10.84,200,200,200,
asteroid,1625,smallbody,1625 The NORC (1953 RB),,,26.6585,10.45,200,200,200,
asteroid,1628,smallbody,1628 Strobel (A923 RT),,,29.6725,10.22,200,200,200,
asteroid,1637,smallbody,1637 Swings (A907 GX),,,26.497,10.42,200,200,200,
asteroid,1647,smallbody,1647 Menelaus (1957 MK),,,21.358,10.47,200,200,200,
asteroid,1669,smallbody,1669 Dagmar (1934 RS),,,21.1885,10.81,200,200,200,
asteroid,1678,smallbody,1678 Hveen (1940 YH),,,21.3325,11.02,200,200,200,
asteroid,1679,smallbody,1679 Nevanlinna (1941 FR),,,26.343,10.63,200,200,200,
asteroid,1712,smallbody,1712 Angola (1935 KC),,,33.446,10.05,200,200,200,
asteroid,1721,smallbody,1721 Wells (1953 TD3),,,21.788,11.17,200,200,200,
asteroid,1731,smallbody,1731 Smuts (1948 PH),,,27.392,10.52,200,200,200,
asteroid,1735,smallbody,1735 ITA (1948 RJ1),,,30.9325,10.18,200,200,200,
asteroid,1746,smallbody,1746 Brouwer (1963 RF),,,31.262,9.97,200,200,200,
asteroid,1748,smallbody,1748 Mauderli (1966 RA),,,22.454,10.69,200,200,200,
asteroid,1749,smallbody,1749 Telamon (1949 SB),,,32.449,9.47,200,200,200,
asteroid,1754,smallbody,1754 Cunningham (1935 FE),,,39.76,9.91,200,200,200,
asteroid,1771,smallbody,1771 Makover (1968 BD),,,23.443,10.36,200,200,200,
asteroid,1796,smallbody,1796 Riga (1966 KB),,,34.0835,9.88,200,200,200,
asteroid,1819,smallbody,1819 Laputa (1948 PC),,,27.0825,10.32,200,200,200,
asteroid,1838,smallbody,1838 Ursa (1971 UC),,,20.027,10.86,200,200,200,
asteroid,1841,smallbody,1841 Masaryk (1971 UO1),,,20.12,10.98,200,200,200,
asteroid,1859,smallbody,1859 Kovalevskaya (1972 RS2),,,22.317,10.91,200,200,200,
asteroid,1867,smallbody,1867 Deiphobus (1971 EA),,,59.11,8.32,200,200,200,
asteroid,1868,smallbody,1868 Thersites (2008 P-L),,,34.0815,9.47,200,200,200,
asteroid,1870,smallbody,1870 Glaukos (1971 FE),,,23.8245,10.63,200,200,200,
asteroid,1873,smallbody,1873 Agenor (1971 FH),,,25.3995,10.15,200,200,200,
asteroid,1902,smallbody,1902 Shaposhnikov (1972 HU),,,41.715,9.33,200,200,200,
asteroid,1911,smallbody,1911 Schubart (1973 UD),,,33.738,10.03,200,200,200,
asteroid,1961,smallbody,1961 Dufour (1973 WA),,,25.155,10.82,200,200,200,
asteroid,2008,smallbody,2008 Konstitutsiya (1973 SV4),,,26.0115,10.46,200,200,200,
asteroid,2025,smallbody,2025 Nortia (1953 LG),,,21.3845,10.79,200,200,200,
asteroid,2043,smallbody,2043 Ortutay (1936 TH),,,24.23,10.88,200,200,200,
asteroid,2067,smallbody,2067 Aksnes (1936 DD),,,23.0015,10.69,200,200,200,
asteroid,2120,smallbody,2120 Tyumenia (1967 RM),,,25.7425,11.04,200,200,200,
asteroid,2145,smallbody,2145 Blaauw (1976 UF),,,20.2745,11.02,200,200,200,
asteroid,2146,smallbody,2146 Stentor (1976 UQ),,,25.3775,10.03,200,200,200,
asteroid,2152,smallbody,2152 Hannibal (1978 WK),,,22.2795,10.78,200,200,200,
asteroid,2193,smallbody,2193 Jackson (1926 KB),,,29.1325,10.79,200,200,200,
asteroid,2196,smallbody,2196 Ellicott (1965 BC),,,28.692,10.28,200,200,200,
asteroid,2207,smallbody,2207 Antenor (1977 QH1),,,48.829,8.91,200,200,200,
asteroid,2208,smallbody,2208 Pushkin (1977 QL3),,,20.425,10.72,200,200,200,
asteroid,2223,smallbody,2223 Sarpedon (1977 TL3),,,38.74,9.11,200,200,200,
asteroid,2235,smallbody,2235 Vittore (A924 GA),,,20.844,10.69,200,200,200,
asteroid,2241,smallbody,2241 Alcathous (1979 WM),,,56.841,8.52,200,200,200,
asteroid,2246,smallbody,2246 Bowell (1979 XH),,,24.212,10.41,200,200,200,
asteroid,2260,smallbody,2260 Neoptolemus (1975 WM1),,,38.2175,9.38,200,200,200,
asteroid,2266,smallbody,2266 Tchaikovsky (1974 VK),,,23.47,10.81,200,200,200,
asteroid,2291,smallbody,2291 Kevo (1941 FS),,,20.7145,10.87,200,200,200,
asteroid,2307,smallbody,2307 Garuda (1957 HJ),,,20.0695,11.34,200,200,200,
asteroid,2311,smallbody,2311 El Leoncito (1974 TA1),,,26.57,10.36,200,200,200,
asteroid,2312,smallbody,2312 Duboshin (1976 GU2),,,25.061,10.22,200,200,200,
asteroid,2326,smallbody,2326 Tololo (1965 QC),,,21.275,10.95,200,200,200,
asteroid,2356,smallbody,2356 Hirons (1979 UJ),,,21.536,10.96,200,200,200,
asteroid,2357,smallbody,2357 Phereclos (1981 AC),,,47.3125,8.98,200,200,200,
asteroid,2363,smallbody,2363 Cebriones (1977 TJ3),,,47.988,9.0,200,200,200,
asteroid,2376,smallbody,2376 Martynov (1977 QG3),,,20.7915,10.91,200,200,200,
asteroid,2378,smallbody,2378 Pannekoek (1935 CY),,,20.1865,11.14,200,200,200,
asteroid,2393,smallbody,2393 Suzuki (1955 WB),,,24.203,10.82,200,200,200,
asteroid,2456,smallbody,2456 Palamedes (1966 BA1),,,32.958,9.24,200,200,200,
asteroid,2494,smallbody,2494 Inge (1981 LF),,,23.314,10.81,200,200,200,
asteroid,2617,smallbody,2617 Jiangxi (1975 WO1),,,24.542,10.51,200,200,200,
asteroid,2621,smallbody,2621 Goto (1981 CA),,,22.3615,11.0,200,200,200,
asteroid,2674,smallbody,2674 Pandarus (1982 BC3),,,37.1335,9.1,200,200,200,
asteroid,2697,smallbody,2697 Albina (1969 TC3),,,25.77,10.65,200,200,200,
asteroid,2731,smallbody,2731 Cucula (1982 KJ),,,22.4205,10.96,200,200,200,
asteroid,2759,smallbody,2759 Idomeneus (1980 GC),,,26.838,10.05,200,200,200,
asteroid,2760,smallbody,2760 Kacha (1980 TU6),,,28.95,10.12,200,200,200,
asteroid,2797,smallbody,2797 Teucer (1981 LK),,,44.715,8.79,200,200,200,
asteroid,2829,smallbody,2829 Bobhope (1948 PK),,,20.6805,10.93,200,200,200,
asteroid,2892,smallbody,2892 Filipenko (1983 AX2),,,34.746,10.28,200,200,200,
asteroid,2893,smallbody,2893 Peiroos (1975 QD),,,43.442,9.0,200,200,200,
asteroid,2895,smallbody,2895 Memnon (1981 AE1),,,28.353,10.05,200,200,200,
asteroid,2906,smallbody,2906 Caltech (1983 AE2),,,29.339,10.49,200,200,200,
asteroid,2920,smallbody,2920 Automedon (1981 JR),,,44.287,8.84,200,200,200,
asteroid,2951,smallbody,2951 Perepadin (1977 RB8),,,23.3265,10.37,200,200,200,
asteroid,2976,smallbody,2976 Lautaro (1974 HR),,,23.092,10.98,200,200,200,
asteroid,3025,smallbody,3025 Higson (1982 QR),,,22.915,10.41,200,200,200,
asteroid,3036,smallbody,3036 Krat (1937 TO),,,21.5505,10.51,200,200,200,
asteroid,3063,smallbody,3063 Makhaon (1983 PV),,,55.8275,8.54,200,200,200,
asteroid,3134,smallbody,3134 Kostinsky (A921 VA),,,25.1945,10.5,200,200,200,
asteroid,3176,smallbody,3176 Paolicchi (1980 VR1),,,20.6635,11.26,200,200,200,
asteroid,3240,smallbody,3240 Laocoon (1978 VG6),,,25.8475,10.28,200,200,200,
asteroid,3317,smallbody,3317 Paris (1984 KF),,,59.395,8.41,200,200,200,
asteroid,3431,smallbody,3431 Nakano (1984 QC),,,22.1695,10.73,200,200,200,
asteroid,3451,smallbody,3451 Mentor (1984 HA1),,,63.144,8.45,200,200,200,
asteroid,3540,smallbody,3540 Protesilaos (1973 UF5),,,35.1125,9.36,200,200,200,
asteroid,3548,smallbody,3548 Eurybates (1973 SO),,,31.9425,9.79,200,200,200,
asteroid,3564,smallbody,3564 Talthybius (1985 TC1),,,36.865,9.45,200,200,200,
asteroid,3577,smallbody,3577 Putilin (1969 TK),,,24.5675,10.51,200,200,200,
asteroid,3578,smallbody,3578 Carestia (1977 CC),,,21.441,10.49,200,200,200,
asteroid,3596,smallbody,3596 Meriones (1985 VO),,,43.69,9.26,200,200,200,
asteroid,3614,smallbody,3614 Tumilty (1983 AE1),,,23.9145,10.6,200,200,200,
asteroid,3694,smallbody,3694 Sharon (1984 SH5),,,23.016,10.57,200,200,200,
asteroid,3708,smallbody,3708 Socus (1974 FV1),,,37.8305,9.29,200,200,200,
asteroid,3709,smallbody,3709 Polypoites (1985 TL3),,,32.6485,9.19,200,200,200,
asteroid,3731,smallbody,3731 Hancock (1984 DH1),,,26.556,10.77,200,200,200,
asteroid,3754,smallbody,3754 Kathleen (1931 FM),,,26.8495,10.51,200,200,200,
asteroid,3793,smallbody,3793 Leonteus (1985 TE3),,,56.023,8.8,200,200,200,
asteroid,3906,smallbody,3906 Chao (1987 KE1),,,23.1235,10.64,200,200,200,
asteroid,3925,smallbody,3925 Tret'yakov (1977 SS2),,,25.6445,11.03,200,200,200,
asteroid,4007,smallbody,4007 Euryalos (1973 SR),,,22.7575,10.32,200,200,200,
asteroid,4035,smallbody,4035 Thestor (1986 WD),,,34.3665,9.54,200,200,200,
asteroid,4057,smallbody,4057 Demophon (1985 TQ),,,22.8415,10.27,200,200,200,
asteroid,4060,smallbody,4060 Deipylos (1987 YT1),,,42.0215,9.39,200,200,200,
asteroid,4063,smallbody,4063 Euforbo (1989 CG2),,,47.8095,8.71,200,200,200,
asteroid,4068,smallbody,4068 Menestheus (1973 SW),,,33.8125,9.63,200,200,200,
asteroid,4086,smallbody,4086 Podalirius (1985 VK2),,,42.7475,9.28,200,200,200,
asteroid,4112,smallbody,4112 Hrabal (1981 ST),,,22.7535,11.17,200,200,200,
asteroid,4138,smallbody,4138 Kalchas (1973 SM),,,23.231,10.15,200,200,200,
asteroid,4348,smallbody,4348 Poulydamas (1988 RU),,,41.016,9.65,200,200,200,
asteroid,4489,smallbody,4489 Dracius (1988 AK),,,38.2975,9.04,200,200,200,
asteroid,4501,smallbody,4501 Eurypylos (1989 CJ3),,,22.762,10.52,200,200,200,
asteroid,4543,smallbody,4543 Phoinix (1989 CQ1),,,31.918,9.75,200,200,200,
asteroid,4708,smallbody,4708 Polydoros (1988 RT),,,27.482,10.05,200,200,200,
asteroid,4709,smallbody,4709 Ennomos (1988 TU2),,,45.7165,8.61,200,200,200,
asteroid,4715,smallbody,4715 Medesicaste (1989 TS1),,,31.0485,9.81,200,200,200,
asteroid,4722,smallbody,4722 Agelaos (4271 T-3),,,25.189,10.11,200,200,200,
asteroid,4754,smallbody,4754 Panthoos (5010 T-3),,,26.5125,10.09,200,200,200,
asteroid,4791,smallbody,4791 Iphidamas (1988 PB1),,,24.764,10.03,200,200,200,
asteroid,4792,smallbody,4792 Lykaon (1988 RK1),,,25.435,10.19,200,200,200,
asteroid,4805,smallbody,4805 Asteropaios (1990 VH7),,,28.8235,10.12,200,200,200,
